transaction_id,timestamp,customer_id,merchant_id,amount,currency,payment_method,processor_pathway,status,failure_reason,chargeback_reason,merchant_type,fraud_risk_score,device_type,network_type,location,transaction_type,hour_of_day,day_of_week,is_weekend,time_since_last_transaction
TXN_00067016,2025-05-15 02:07:04,CUST_000233,MERCH_0182,2158.4151373714076,EUR,Bank_Transfer,Card_Verve,Success,None,None,Food,0.38914226301879906,Tablet,4G,Abuja,Transfer,2,3,0,348202.0
TXN_00092531,2025-05-15 04:38:39,CUST_000233,MERCH_0008,952.2917192353755,NGN,Card,Mobile_Money_Paga,Success,None,None,E-commerce,0.6511824571921845,Tablet,4G,Kano,Purchase,4,3,0,9095.0
TXN_00063690,2025-05-18 04:44:56,CUST_000233,MERCH_0071,2852.731597865576,NGN,USSD,Bank_Transfer_GTBank,Failed,Network_Error,None,Retail,0.12000614173831958,Mobile,3G,Port Harcourt,Refund,4,6,1,259577.0
TXN_00042377,2025-05-23 14:03:50,CUST_000233,MERCH_0286,8351.828264888683,EUR,Mobile_Money,USSD_Airtel,Success,None,None,E-commerce,0.7436416385024857,Mobile,4G,Abuja,Refund,14,4,0,465534.0
TXN_00081619,2025-05-23 19:01:50,CUST_000233,MERCH_0035,2270.1891960019193,NGN,Bank_Transfer,Bank_Transfer_Zenith,Success,None,None,Food,0.7546040441635199,Desktop,WiFi,Port Harcourt,Transfer,19,4,0,17880.0
TXN_00070708,2025-05-24 07:40:18,CUST_000233,MERCH_0395,6396.613463999675,EUR,Card,Card_Verve,Success,None,None,E-commerce,0.926626673790625,Desktop,WiFi,Kano,Purchase,7,5,1,45508.0
TXN_00024166,2025-05-24 10:39:31,CUST_000233,MERCH_0046,848.9106848347187,EUR,Bank_Transfer,USSD_MTN,Success,None,None,E-commerce,0.9226401087423102,Tablet,WiFi,Abuja,Refund,10,5,1,10753.0
TXN_00055200,2025-05-26 12:12:31,CUST_000233,MERCH_0222,5867.590914441914,EUR,USSD,Card_Verve,Failed,Processor_Down,None,Services,0.482526465993539,POS,4G,Port Harcourt,Refund,12,0,0,178380.0
TXN_00077331,2025-05-27 13:38:08,CUST_000233,MERCH_0349,1274.3658614986919,NGN,Card,Card_Mastercard,Success,None,None,Services,0.028253151392281572,Tablet,WiFi,Ibadan,Transfer,13,1,0,91537.0
TXN_00049521,2025-05-29 01:31:38,CUST_000233,MERCH_0077,1246.3583336366253,USD,Bank_Transfer,USSD_MTN,Success,None,None,Food,0.23864148396190854,Mobile,WiFi,Abuja,Refund,1,3,0,129210.0
TXN_00053222,2025-05-30 18:21:33,CUST_000233,MERCH_0022,6056.090623411252,USD,Bank_Transfer,Card_Mastercard,Success,None,None,Food,0.36519952694809066,Desktop,3G,Kano,Refund,18,4,0,146995.0
TXN_00055171,2025-05-31 09:55:10,CUST_000233,MERCH_0201,2538.699181249456,USD,Bank_Transfer,USSD_Airtel,Success,None,None,Services,0.5470508862921764,Mobile,4G,Lagos,Transfer,9,5,1,56017.0
TXN_00070871,2025-06-01 02:58:55,CUST_000233,MERCH_0307,2587.7982295135507,USD,Bank_Transfer,Card_Verve,Success,None,None,E-commerce,0.4177975478729503,Mobile,4G,Ibadan,Transfer,2,6,1,61425.0
TXN_00077310,2025-06-01 08:08:24,CUST_000233,MERCH_0396,18587.449188500348,USD,Bank_Transfer,Mobile_Money_Paga,Success,None,None,Services,0.6561707964983772,Desktop,WiFi,Lagos,Refund,8,6,1,18569.0
TXN_00048005,2025-06-01 20:12:45,CUST_000233,MERCH_0362,5199.181898641464,NGN,Bank_Transfer,USSD_Airtel,Success,None,None,Services,0.5713393616575413,POS,WiFi,Lagos,Purchase,20,6,1,43461.0
TXN_00019924,2025-06-05 01:18:51,CUST_000233,MERCH_0045,45753.46354223716,EUR,Mobile_Money,Card_Visa,Success,None,None,E-commerce,0.15210796224167944,POS,3G,Lagos,Purchase,1,3,0,277566.0
TXN_00090380,2025-06-08 11:20:25,CUST_000233,MERCH_0285,2668.0992886735066,USD,Card,Bank_Transfer_FirstBank,Success,None,None,Travel,0.4602970552295791,POS,3G,Ibadan,Transfer,11,6,1,295294.0
TXN_00013662,2025-06-09 20:04:52,CUST_000233,MERCH_0049,8193.128796500569,EUR,Card,Bank_Transfer_GTBank,Success,None,None,Food,0.3889503179499304,Mobile,3G,Kano,Transfer,20,0,0,117867.0
TXN_00040798,2025-06-11 15:32:05,CUST_000233,MERCH_0375,824.57011625356,EUR,USSD,USSD_MTN,Success,None,None,Services,0.8806257568138907,POS,WiFi,Ibadan,Refund,15,2,0,156433.0
TXN_00033642,2025-06-12 18:42:39,CUST_000233,MERCH_0318,1174.8755750394432,EUR,Card,Bank_Transfer_GTBank,Failed,Insufficient_Funds,None,Services,0.3204944869513825,Mobile,WiFi,Port Harcourt,Transfer,18,3,0,97834.0
TXN_00015160,2025-06-14 03:58:31,CUST_000233,MERCH_0312,1309.0815553576779,NGN,USSD,USSD_Airtel,Success,None,None,Food,0.3070874684384418,POS,4G,Port Harcourt,Transfer,3,5,1,119752.0
TXN_00093309,2025-06-14 13:29:23,CUST_000233,MERCH_0237,1923.1609777889837,NGN,Mobile_Money,Mobile_Money_OPay,Success,None,None,Travel,0.23800723614264263,Tablet,3G,Abuja,Refund,13,5,1,34252.0
TXN_00018307,2025-06-15 00:52:09,CUST_000233,MERCH_0176,7934.897848176086,EUR,Mobile_Money,Card_Verve,Success,None,None,Services,0.941788855557144,Tablet,WiFi,Lagos,Transfer,0,6,1,40966.0
TXN_00030832,2025-06-15 15:27:44,CUST_000233,MERCH_0028,34610.41629519046,USD,Card,Bank_Transfer_FirstBank,Failed,Insufficient_Funds,None,Retail,0.7147400716403645,Desktop,WiFi,Abuja,Transfer,15,6,1,52535.0
TXN_00064348,2025-06-19 17:17:59,CUST_000233,MERCH_0374,836.1496450212245,NGN,Bank_Transfer,Card_Mastercard,Success,None,None,Services,0.4002590272506218,Tablet,WiFi,Ibadan,Transfer,17,3,0,352215.0
TXN_00062479,2025-06-20 04:00:02,CUST_000233,MERCH_0319,672.1448924377165,EUR,Card,Card_Mastercard,Success,None,None,Services,0.8509813922936079,POS,3G,Ibadan,Refund,4,4,0,38523.0
TXN_00082939,2025-06-24 21:20:15,CUST_000233,MERCH_0252,4320.172264847065,NGN,Bank_Transfer,Card_Verve,Success,None,None,Services,0.8377975846130136,Mobile,3G,Abuja,Purchase,21,1,0,408013.0
TXN_00026842,2025-06-25 17:37:33,CUST_000233,MERCH_0065,3018.308947946141,EUR,USSD,Bank_Transfer_FirstBank,Failed,Insufficient_Funds,None,E-commerce,0.29727805045140754,Tablet,4G,Ibadan,Refund,17,2,0,73038.0
TXN_00004768,2025-06-25 19:56:50,CUST_000233,MERCH_0026,3453.322705325219,NGN,Mobile_Money,USSD_MTN,Success,None,None,E-commerce,0.9540614083529642,POS,4G,Kano,Refund,19,2,0,8357.0
TXN_00044580,2025-06-28 15:46:49,CUST_000233,MERCH_0266,1424.9271326029268,USD,USSD,USSD_Airtel,Success,None,None,Retail,0.601196571872183,Tablet,WiFi,Lagos,Transfer,15,5,1,244199.0
TXN_00062899,2025-06-29 06:52:25,CUST_000233,MERCH_0344,1256.5548568107529,EUR,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,Services,0.9247560982301815,POS,WiFi,Lagos,Transfer,6,6,1,54336.0
TXN_00033113,2025-06-29 20:15:05,CUST_000233,MERCH_0228,2226.895307546824,EUR,Mobile_Money,Mobile_Money_Paga,Success,None,None,Food,0.9052422731952903,Tablet,WiFi,Kano,Refund,20,6,1,48160.0
TXN_00001200,2025-06-30 08:48:27,CUST_000233,MERCH_0444,1821.3677792545423,USD,Card,USSD_Airtel,Success,None,None,Food,0.05132358597784059,Mobile,WiFi,Abuja,Refund,8,0,0,45202.0
TXN_00078039,2025-07-01 00:23:54,CUST_000233,MERCH_0316,10841.663669143858,USD,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,E-commerce,0.799597892347215,Mobile,3G,Port Harcourt,Purchase,0,1,0,56127.0
TXN_00095173,2025-07-03 14:42:08,CUST_000233,MERCH_0417,757.9484902144222,USD,USSD,Mobile_Money_Paga,Success,None,None,Food,0.31347680082146245,Desktop,WiFi,Kano,Transfer,14,3,0,224294.0
TXN_00017161,2025-07-03 18:52:11,CUST_000233,MERCH_0419,3753.9871045610894,NGN,Bank_Transfer,Mobile_Money_Paga,Success,None,None,E-commerce,0.4424274565593763,Mobile,WiFi,Kano,Transfer,18,3,0,15003.0
TXN_00078115,2025-07-05 06:26:47,CUST_000233,MERCH_0034,1938.5618408740008,USD,Mobile_Money,Card_Visa,Success,None,None,Retail,0.5513954642518303,Tablet,WiFi,Abuja,Refund,6,5,1,128076.0
TXN_00070866,2025-07-05 20:23:45,CUST_000233,MERCH_0449,3348.2311186417915,EUR,Mobile_Money,Mobile_Money_Paga,Success,None,None,Travel,0.2155948537207668,POS,4G,Ibadan,Refund,20,5,1,50218.0
TXN_00024817,2025-07-08 06:50:48,CUST_000233,MERCH_0275,14543.717614761426,USD,Mobile_Money,Bank_Transfer_FirstBank,Failed,Processor_Down,None,Travel,0.31087746283094764,POS,WiFi,Lagos,Transfer,6,1,0,210423.0
TXN_00063182,2025-07-11 23:37:39,CUST_000233,MERCH_0483,13519.721247958465,USD,Card,Card_Verve,Success,None,None,Food,0.6292115398021704,Tablet,WiFi,Lagos,Transfer,23,4,0,319611.0
TXN_00038480,2025-07-12 09:34:13,CUST_000233,MERCH_0343,2171.3764414890193,NGN,Mobile_Money,Card_Verve,Success,None,None,Travel,0.9329819037787944,Desktop,4G,Port Harcourt,Purchase,9,5,1,35794.0
TXN_00028731,2025-07-12 19:17:23,CUST_000233,MERCH_0484,4425.632659645938,NGN,USSD,Bank_Transfer_Zenith,Success,None,None,Retail,0.20218507088662352,POS,3G,Abuja,Transfer,19,5,1,34990.0
TXN_00088304,2025-07-13 06:17:31,CUST_000233,MERCH_0304,10693.140057187784,NGN,Bank_Transfer,Mobile_Money_Paga,Success,None,None,Food,0.2808067078837848,POS,4G,Lagos,Transfer,6,6,1,39608.0
TXN_00065540,2025-07-13 08:09:54,CUST_000233,MERCH_0006,2409.8129005461287,EUR,Bank_Transfer,Mobile_Money_Paga,Success,None,None,Food,0.9127691077743494,Mobile,4G,Lagos,Purchase,8,6,1,6743.0
TXN_00073460,2025-07-14 19:34:59,CUST_000233,MERCH_0021,1150.6345943940007,EUR,Bank_Transfer,Mobile_Money_OPay,Success,None,None,Retail,0.016568303639183712,Mobile,4G,Lagos,Transfer,19,0,0,127505.0
TXN_00006127,2025-07-16 04:03:27,CUST_000233,MERCH_0109,2062.705558816336,NGN,Bank_Transfer,USSD_Airtel,Success,None,None,E-commerce,0.2865779710213704,Tablet,4G,Ibadan,Refund,4,2,0,116908.0
TXN_00073349,2025-07-17 01:32:51,CUST_000233,MERCH_0393,17950.817448920425,EUR,Mobile_Money,USSD_MTN,Success,None,None,Retail,0.48464954412820216,Mobile,WiFi,Lagos,Purchase,1,3,0,77364.0
TXN_00093395,2025-07-17 07:33:04,CUST_000233,MERCH_0404,4515.622023971206,NGN,USSD,Card_Verve,Success,None,None,E-commerce,0.7728991242986117,Desktop,WiFi,Lagos,Refund,7,3,0,21613.0
TXN_00056766,2025-07-20 06:56:26,CUST_000233,MERCH_0477,9515.714170413185,USD,USSD,Mobile_Money_Paga,Success,None,None,E-commerce,0.1007874274732461,POS,WiFi,Lagos,Transfer,6,6,1,257002.0
TXN_00017516,2025-01-01 20:22:51,CUST_000234,MERCH_0145,3260.500543508671,NGN,Card,Card_Visa,Chargeback,None,Fraudulent,Travel,0.13710564681293902,Tablet,WiFi,Kano,Refund,20,2,0,3600.0
TXN_00099116,2025-01-02 19:32:44,CUST_000234,MERCH_0151,10379.051956119945,USD,Card,Mobile_Money_OPay,Chargeback,None,Unauthorized,Retail,0.95568966469608,Tablet,4G,Lagos,Purchase,19,3,0,83393.0
TXN_00068416,2025-01-02 21:39:37,CUST_000234,MERCH_0150,5004.730293682408,USD,Mobile_Money,USSD_MTN,Success,None,None,Travel,0.5341224528739585,Mobile,3G,Ibadan,Transfer,21,3,0,7613.0
TXN_00024158,2025-01-04 13:48:02,CUST_000234,MERCH_0461,6248.3280274628805,NGN,USSD,Mobile_Money_Paga,Success,None,None,Travel,0.7272264311167835,Tablet,WiFi,Ibadan,Refund,13,5,1,144505.0
TXN_00027394,2025-01-06 21:34:43,CUST_000234,MERCH_0393,26844.997344775104,USD,Mobile_Money,Bank_Transfer_Zenith,Success,None,None,Travel,0.42982489179487493,Desktop,4G,Port Harcourt,Transfer,21,0,0,200801.0
TXN_00068610,2025-01-09 03:32:42,CUST_000234,MERCH_0220,11745.932744146277,USD,Bank_Transfer,Mobile_Money_Paga,Chargeback,None,Fraudulent,Services,0.1569462124755827,Mobile,4G,Lagos,Purchase,3,3,0,194279.0
TXN_00025682,2025-01-13 12:21:31,CUST_000234,MERCH_0072,13875.084549277077,USD,Card,Mobile_Money_OPay,Success,None,None,Food,0.4586348842957203,Mobile,4G,Ibadan,Transfer,12,0,0,377329.0
TXN_00074067,2025-01-17 19:31:50,CUST_000234,MERCH_0175,3149.724983322055,USD,Bank_Transfer,Mobile_Money_OPay,Success,None,None,Services,0.3159703683607572,POS,3G,Port Harcourt,Transfer,19,4,0,371419.0
TXN_00046487,2025-01-21 19:05:01,CUST_000234,MERCH_0429,5982.067882975556,EUR,USSD,Mobile_Money_OPay,Success,None,None,Services,0.07097946127848154,Tablet,3G,Abuja,Transfer,19,1,0,343991.0
TXN_00081347,2025-01-23 06:06:12,CUST_000234,MERCH_0258,9175.568633971185,EUR,Bank_Transfer,Bank_Transfer_FirstBank,Success,None,None,E-commerce,0.3929088403850691,Tablet,4G,Kano,Refund,6,3,0,126071.0
TXN_00040166,2025-01-28 18:03:39,CUST_000234,MERCH_0123,16875.864020721678,USD,USSD,Bank_Transfer_GTBank,Failed,Insufficient_Funds,None,E-commerce,0.5450226919124138,Mobile,3G,Ibadan,Refund,18,1,0,475047.0
TXN_00096836,2025-01-29 00:33:07,CUST_000234,MERCH_0021,1750.7826952987466,NGN,Card,Bank_Transfer_FirstBank,Success,None,None,E-commerce,0.84401831818812,Mobile,4G,Kano,Transfer,0,2,0,23368.0
TXN_00049249,2025-02-01 00:37:21,CUST_000234,MERCH_0353,667.1272018015925,NGN,USSD,USSD_MTN,Success,None,None,E-commerce,0.7218976481415074,Mobile,3G,Ibadan,Purchase,0,5,1,259454.0
TXN_00079472,2025-02-02 17:21:34,CUST_000234,MERCH_0249,13813.951626329199,NGN,Mobile_Money,Bank_Transfer_FirstBank,Success,None,None,Food,0.017107018875378688,POS,3G,Lagos,Transfer,17,6,1,146653.0
TXN_00017458,2025-02-03 19:35:58,CUST_000234,MERCH_0114,3791.653039949736,NGN,Card,USSD_Airtel,Success,None,None,Food,0.2359911825468507,POS,4G,Port Harcourt,Transfer,19,0,0,94464.0
TXN_00080062,2025-02-05 03:23:38,CUST_000234,MERCH_0396,2688.0797129376656,USD,Mobile_Money,Card_Mastercard,Success,None,None,E-commerce,0.441898242565543,Tablet,3G,Abuja,Refund,3,2,0,114460.0
TXN_00023579,2025-02-06 08:17:58,CUST_000234,MERCH_0047,1170.1528881418985,NGN,Card,Mobile_Money_OPay,Success,None,None,Travel,0.6685732988981972,POS,4G,Lagos,Transfer,8,3,0,104060.0
TXN_00006617,2025-02-06 09:23:14,CUST_000234,MERCH_0018,3193.618013152138,NGN,Card,Bank_Transfer_FirstBank,Success,None,None,Travel,0.2110159012121231,Tablet,4G,Ibadan,Purchase,9,3,0,3916.0
TXN_00036938,2025-02-08 08:37:29,CUST_000234,MERCH_0172,2382.359615489497,USD,Card,USSD_Airtel,Success,None,None,E-commerce,0.7727106580609813,Desktop,4G,Ibadan,Transfer,8,5,1,170055.0
TXN_00014200,2025-02-11 04:14:18,CUST_000234,MERCH_0016,3114.3428053637604,EUR,Card,Mobile_Money_Paga,Success,None,None,Retail,0.6659139167998471,Desktop,3G,Kano,Purchase,4,1,0,243409.0
TXN_00036640,2025-02-15 13:06:22,CUST_000234,MERCH_0136,2186.790640020251,EUR,Mobile_Money,Card_Visa,Chargeback,None,Disputed,Travel,0.357427613091828,Desktop,3G,Port Harcourt,Purchase,13,5,1,377524.0
TXN_00033449,2025-02-16 08:07:06,CUST_000234,MERCH_0068,2228.412455519136,EUR,Bank_Transfer,Mobile_Money_OPay,Success,None,None,E-commerce,0.7746797445944046,Mobile,4G,Kano,Purchase,8,6,1,68444.0
TXN_00055755,2025-02-19 12:06:39,CUST_000234,MERCH_0450,2367.9777502686434,NGN,Card,Bank_Transfer_GTBank,Success,None,None,Travel,0.8316072390727507,POS,4G,Kano,Refund,12,2,0,273573.0
TXN_00039003,2025-02-20 03:33:50,CUST_000234,MERCH_0235,1343.588881589457,EUR,USSD,USSD_Airtel,Failed,Fraud_Detected,None,Retail,0.22434230634153063,Mobile,WiFi,Lagos,Refund,3,3,0,55631.0
TXN_00069651,2025-02-21 11:37:45,CUST_000234,MERCH_0497,1683.9313245626213,USD,USSD,USSD_Airtel,Success,None,None,Retail,0.32844151609705263,Mobile,WiFi,Ibadan,Transfer,11,4,0,115435.0
TXN_00040895,2025-02-22 00:23:38,CUST_000234,MERCH_0150,5813.169632210865,USD,Card,Card_Verve,Success,None,None,Food,0.019562724066821247,Mobile,3G,Port Harcourt,Transfer,0,5,1,45953.0
TXN_00010773,2025-02-22 17:06:18,CUST_000234,MERCH_0044,6231.087431699784,NGN,Card,Card_Visa,Success,None,None,Services,0.5956033798533136,Desktop,WiFi,Port Harcourt,Refund,17,5,1,60160.0
TXN_00059627,2025-02-22 21:31:36,CUST_000234,MERCH_0248,1298.17492946782,EUR,USSD,Bank_Transfer_FirstBank,Success,None,None,E-commerce,0.5071240065193089,Mobile,WiFi,Port Harcourt,Transfer,21,5,1,15918.0
TXN_00063097,2025-02-23 19:51:34,CUST_000234,MERCH_0291,9777.957902843333,USD,Bank_Transfer,Bank_Transfer_Zenith,Success,None,None,Food,0.47642639718655133,Tablet,3G,Lagos,Transfer,19,6,1,80398.0
TXN_00082255,2025-02-23 21:32:41,CUST_000234,MERCH_0194,1068.2811164818195,NGN,Card,Card_Verve,Success,None,None,Food,0.895118761654586,Tablet,3G,Kano,Purchase,21,6,1,6067.0
TXN_00019169,2025-02-24 16:12:47,CUST_000234,MERCH_0310,4149.205099649476,USD,USSD,USSD_MTN,Success,None,None,Retail,0.36888771139306265,Desktop,WiFi,Ibadan,Transfer,16,0,0,67206.0
TXN_00028319,2025-02-27 02:15:46,CUST_000234,MERCH_0339,4722.818778089467,EUR,Bank_Transfer,USSD_MTN,Success,None,None,Travel,0.77505663800413,Desktop,4G,Lagos,Purchase,2,3,0,208979.0
TXN_00039641,2025-02-27 17:58:33,CUST_000234,MERCH_0328,7023.4946455746285,NGN,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,Food,0.1769453810130438,Tablet,WiFi,Ibadan,Purchase,17,3,0,56567.0
TXN_00003205,2025-02-28 11:33:47,CUST_000234,MERCH_0475,847.6975473340775,EUR,Card,Mobile_Money_OPay,Success,None,None,Services,0.39730989021131724,Desktop,4G,Lagos,Refund,11,4,0,63314.0
TXN_00023949,2025-03-01 09:05:47,CUST_000234,MERCH_0018,8118.030689259611,USD,Card,USSD_Airtel,Success,None,None,Travel,0.22396852444182214,Tablet,3G,Port Harcourt,Purchase,9,5,1,77520.0
TXN_00094274,2025-03-02 19:10:46,CUST_000234,MERCH_0471,5185.233352555218,EUR,Card,Card_Mastercard,Success,None,None,Food,0.5924262964751899,Mobile,3G,Kano,Refund,19,6,1,122699.0
TXN_00080561,2025-03-02 23:20:45,CUST_000234,MERCH_0081,4071.4859264103447,USD,Bank_Transfer,Card_Mastercard,Success,None,None,E-commerce,0.039456708143880914,POS,WiFi,Port Harcourt,Refund,23,6,1,14999.0
TXN_00030792,2025-03-04 16:35:51,CUST_000234,MERCH_0157,1969.1051811381058,USD,Bank_Transfer,Card_Mastercard,Success,None,None,Travel,0.9950838326354902,POS,WiFi,Port Harcourt,Transfer,16,1,0,148506.0
TXN_00010764,2025-03-04 18:12:42,CUST_000234,MERCH_0485,8693.351078549735,EUR,USSD,Card_Verve,Success,None,None,E-commerce,0.020205211114159738,Tablet,3G,Port Harcourt,Purchase,18,1,0,5811.0
TXN_00059921,2025-03-06 23:11:12,CUST_000234,MERCH_0164,6391.435256797376,NGN,Bank_Transfer,Bank_Transfer_Zenith,Success,None,None,Services,0.33929381517845336,Tablet,3G,Kano,Transfer,23,3,0,190710.0
TXN_00056869,2025-03-09 17:48:15,CUST_000234,MERCH_0226,672.0796983849801,USD,Bank_Transfer,Card_Mastercard,Success,None,None,Travel,0.8164395238950098,Desktop,3G,Port Harcourt,Refund,17,6,1,239823.0
TXN_00015235,2025-03-13 13:33:10,CUST_000234,MERCH_0071,7625.867334957308,EUR,Mobile_Money,Card_Visa,Success,None,None,Services,0.41229775312388506,Tablet,3G,Port Harcourt,Purchase,13,3,0,330295.0
TXN_00024306,2025-03-14 09:57:49,CUST_000234,MERCH_0033,10928.256316934338,EUR,USSD,USSD_MTN,Success,None,None,Retail,0.1446140638755955,Mobile,3G,Abuja,Refund,9,4,0,73479.0
TXN_00010510,2025-03-16 15:39:06,CUST_000234,MERCH_0065,5153.701296161029,USD,USSD,Bank_Transfer_FirstBank,Success,None,None,Food,0.32565494197747047,Mobile,WiFi,Ibadan,Refund,15,6,1,193277.0
TXN_00092717,2025-03-16 23:29:48,CUST_000234,MERCH_0291,431.4997526366717,EUR,Bank_Transfer,Card_Verve,Success,None,None,Travel,0.24609293658937859,Desktop,WiFi,Kano,Purchase,23,6,1,28242.0
TXN_00057667,2025-03-17 23:01:26,CUST_000234,MERCH_0215,1149.1031572234212,NGN,Mobile_Money,USSD_MTN,Success,None,None,E-commerce,0.9649021454384489,Desktop,WiFi,Port Harcourt,Purchase,23,0,0,84698.0
TXN_00049308,2025-03-23 02:20:51,CUST_000234,MERCH_0147,8719.167485885371,NGN,Bank_Transfer,Card_Visa,Success,None,None,Retail,0.7307465275618077,Tablet,WiFi,Lagos,Refund,2,6,1,443965.0
TXN_00007785,2025-03-28 23:13:10,CUST_000234,MERCH_0483,13141.124157481458,USD,USSD,Card_Visa,Success,None,None,Food,0.46806343926596605,Desktop,WiFi,Abuja,Refund,23,4,0,507139.0
TXN_00068425,2025-03-29 22:18:56,CUST_000234,MERCH_0336,659.3361110996425,NGN,Card,Bank_Transfer_FirstBank,Success,None,None,E-commerce,0.394591513647249,Mobile,4G,Port Harcourt,Purchase,22,5,1,83146.0
TXN_00059325,2025-03-30 07:28:51,CUST_000234,MERCH_0355,5833.7364729631145,EUR,USSD,Bank_Transfer_GTBank,Success,None,None,E-commerce,0.6960023986569963,Desktop,WiFi,Abuja,Refund,7,6,1,32995.0
TXN_00040085,2025-04-02 07:52:29,CUST_000234,MERCH_0056,886.2645891003807,EUR,Card,Bank_Transfer_Zenith,Chargeback,None,Fraudulent,E-commerce,0.08752599454263299,Tablet,WiFi,Port Harcourt,Purchase,7,2,0,260618.0
TXN_00040223,2025-04-04 21:05:59,CUST_000234,MERCH_0112,3078.1394779557386,USD,Card,Card_Mastercard,Success,None,None,Food,0.6557029389531928,Mobile,WiFi,Abuja,Transfer,21,4,0,220410.0
TXN_00000061,2025-04-06 13:19:09,CUST_000234,MERCH_0349,5617.67918753831,EUR,Bank_Transfer,USSD_Airtel,Success,None,None,Travel,0.9020073631004109,Desktop,4G,Lagos,Transfer,13,6,1,144790.0
TXN_00087519,2025-04-13 07:11:28,CUST_000234,MERCH_0292,524.1140489423109,NGN,Card,Mobile_Money_OPay,Success,None,None,Travel,0.28919451550269215,Mobile,3G,Ibadan,Purchase,7,6,1,582739.0
TXN_00010749,2025-04-15 04:13:44,CUST_000234,MERCH_0133,3683.052948553684,EUR,Mobile_Money,USSD_MTN,Success,None,None,Food,0.5898866266743205,Tablet,3G,Ibadan,Purchase,4,1,0,162136.0
TXN_00041699,2025-04-20 23:46:57,CUST_000234,MERCH_0121,19073.43238226714,NGN,Bank_Transfer,Card_Mastercard,Failed,Fraud_Detected,None,Services,0.4587029501520047,Mobile,4G,Kano,Transfer,23,6,1,502393.0
TXN_00029614,2025-04-22 05:43:20,CUST_000234,MERCH_0209,1987.0766585087067,USD,Card,Card_Verve,Failed,Fraud_Detected,None,Travel,0.4236703232128617,Mobile,WiFi,Kano,Transfer,5,1,0,107783.0
TXN_00086832,2025-04-26 11:41:39,CUST_000234,MERCH_0047,1115.446577014492,NGN,Bank_Transfer,USSD_MTN,Success,None,None,Services,0.19131934032897469,Tablet,3G,Port Harcourt,Transfer,11,5,1,367099.0
TXN_00013596,2025-04-27 12:33:27,CUST_000234,MERCH_0221,4392.141641094822,USD,Bank_Transfer,Bank_Transfer_FirstBank,Success,None,None,Travel,0.6946820554663751,Tablet,4G,Lagos,Refund,12,6,1,89508.0
TXN_00086028,2025-04-29 15:24:40,CUST_000234,MERCH_0493,944.1568580868197,USD,Bank_Transfer,Card_Verve,Success,None,None,Retail,0.09439267087425585,Desktop,WiFi,Abuja,Refund,15,1,0,183073.0
TXN_00074128,2025-05-02 06:26:00,CUST_000234,MERCH_0063,3296.444777899804,USD,Mobile_Money,Bank_Transfer_GTBank,Success,None,None,Travel,0.31744951821289513,Tablet,WiFi,Lagos,Transfer,6,4,0,226880.0
TXN_00051802,2025-05-10 20:43:15,CUST_000234,MERCH_0458,721.0055012912667,NGN,Mobile_Money,Card_Verve,Success,None,None,Retail,0.19284670465780762,POS,WiFi,Ibadan,Refund,20,5,1,742635.0
TXN_00070645,2025-05-11 10:12:14,CUST_000234,MERCH_0357,1310.2748587959625,NGN,Mobile_Money,USSD_Airtel,Success,None,None,Travel,0.9712074860996128,Desktop,4G,Lagos,Refund,10,6,1,48539.0
TXN_00015263,2025-05-13 13:01:36,CUST_000234,MERCH_0394,583.789973408575,USD,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,Food,0.8865322119914556,Mobile,WiFi,Abuja,Transfer,13,1,0,182962.0
TXN_00053993,2025-05-22 04:21:29,CUST_000234,MERCH_0210,4362.917526264114,NGN,Card,Bank_Transfer_Zenith,Failed,Network_Error,None,Services,0.8500683539700697,POS,3G,Ibadan,Purchase,4,3,0,746393.0
TXN_00051331,2025-05-22 05:56:54,CUST_000234,MERCH_0212,976.9108773194339,NGN,Card,Card_Verve,Success,None,None,Travel,0.7426317237528258,Mobile,4G,Port Harcourt,Refund,5,3,0,5725.0
TXN_00074718,2025-05-22 09:30:46,CUST_000234,MERCH_0380,3261.319850003695,NGN,Card,Card_Verve,Success,None,None,Services,0.023242863550456017,Desktop,3G,Lagos,Purchase,9,3,0,12832.0
TXN_00095705,2025-05-22 15:31:45,CUST_000234,MERCH_0130,20602.75972766409,USD,Mobile_Money,Card_Mastercard,Success,None,None,Retail,0.5674138991572968,Mobile,WiFi,Port Harcourt,Purchase,15,3,0,21659.0
TXN_00074187,2025-05-23 23:49:27,CUST_000234,MERCH_0005,1986.8490768536167,NGN,Card,Card_Verve,Success,None,None,E-commerce,0.32748310196451114,Tablet,4G,Port Harcourt,Transfer,23,4,0,116262.0
TXN_00071920,2025-05-25 08:11:10,CUST_000234,MERCH_0329,494.42807401867674,EUR,Mobile_Money,Bank_Transfer_GTBank,Success,None,None,Food,0.01906591972459648,Mobile,4G,Kano,Transfer,8,6,1,116503.0
TXN_00093409,2025-05-30 18:53:56,CUST_000234,MERCH_0276,548.2984291791938,NGN,Card,Bank_Transfer_GTBank,Success,None,None,Travel,0.44703239668529693,Desktop,3G,Lagos,Refund,18,4,0,470566.0
