processor_pathway,cost,latency,success_rate,network_stability,timestamp,availability,failure_reason
Card_Mastercard,0.02709689624435451,563.6521212872169,0.9066384917400829,0.9872699925666814,2025-05-30 20:38:22,1.0,None
Mobile_Money_OPay,0.030095513186238862,1592.6731799057525,0.9669066257038252,0.8767505781946082,2025-03-14 11:26:39,1.0,None
USSD_MTN,0.03524964133039641,1227.0291054190834,0.9351224853119581,0.9994570022683905,2025-02-15 20:24:29,1.0,None
Card_Verve,0.010863484283794494,272.9606366285234,0.9616007783781468,0.9390680270747529,2025-02-28 14:49:15,1.0,None
Card_Visa,0.04458643440847628,353.3174948126853,0.9854879995193132,0.8605426971575217,2025-04-16 14:44:36,1.0,None
Card_Mastercard,0.03161815920878734,1585.7816542737412,0.9442684716152274,0.9577143754393923,2025-07-10 16:41:33,1.0,None
Card_Mastercard,0.04232378887337464,833.2450989569397,0.9366848055330282,0.9599727025103244,2025-04-05 15:34:55,1.0,None
Card_Visa,0.04556055275584235,511.8517587846909,0.9031227667688756,0.9869541435812867,2025-07-06 11:07:35,1.0,None
USSD_Airtel,0.04113119654402394,1139.4867175411325,0.9127482749331405,0.8875289208224316,2025-06-17 12:25:19,1.0,None
Mobile_Money_Paga,0.04607232926614993,1967.900853877703,0.9218445830592319,0.919568371615502,2025-05-20 12:52:12,1.0,None
Card_Visa,0.0214984677265316,1722.4476381310055,0.9891917253199853,0.8768599069570526,2025-03-17 05:57:28,1.0,None
Card_Mastercard,0.0416088072100337,413.65016668018103,0.9372302312104552,0.941744612123106,2025-01-13 16:37:12,1.0,None
Bank_Transfer_Zenith,0.044239724530594035,784.483818314034,0.9546830105180201,0.9259376623750428,2025-05-22 03:03:48,1.0,None
Card_Visa,0.03384560518536809,1903.7542136307113,0.9667963842430763,0.858668339398024,2025-06-09 10:25:31,1.0,None
USSD_MTN,0.028720760883397534,150.0486914812338,0.9719458480828541,0.9516690865567169,2025-06-20 14:47:00,1.0,None
USSD_Airtel,0.0364327048520553,1358.9508333264453,0.9840952865354093,0.8541926781225277,2025-03-19 03:07:04,1.0,None
Card_Visa,0.03011430569067689,1005.9874528584853,0.9062770499111924,0.946007177448213,2025-05-04 19:39:41,1.0,None
USSD_Airtel,0.02455629536406342,1760.4569359093061,0.9523943656553095,0.9891297055609544,2025-05-13 21:41:47,1.0,None
Bank_Transfer_FirstBank,0.038699927186079244,190.52379191496476,0.9775728087411841,0.8554516481201231,2025-02-16 03:35:37,1.0,None
Bank_Transfer_GTBank,0.032057970136617917,778.9055593982876,0.9624039308259794,0.9532909201122759,2025-01-17 00:30:37,1.0,None
USSD_MTN,0.04035431328085606,569.6444468859278,0.9686637297917139,0.8784482594787499,2025-06-12 19:20:26,1.0,None
Card_Mastercard,0.03664376554945598,1580.3277357207905,0.913265723923101,0.8851068700757659,2025-04-15 18:18:07,1.0,None
Bank_Transfer_Zenith,0.03413226175683758,1947.5666654954612,0.9943515834362089,0.9765194840986494,2025-03-19 20:03:17,1.0,None
Mobile_Money_Paga,0.036838570048793845,1879.7468908511853,0.915432461899553,0.9223462585955531,2025-03-02 20:47:47,1.0,None
USSD_MTN,0.04729514141316795,1210.2472267380228,0.989608378594368,0.9085007584191287,2025-02-25 03:56:32,1.0,None
Bank_Transfer_FirstBank,0.01830787854155156,1887.2315281714207,0.9005983399934314,0.9611879075926715,2025-03-24 17:14:21,1.0,None
Bank_Transfer_GTBank,0.04669744474795423,754.0063389064424,0.9739041556120532,0.8575126830508232,2025-07-08 13:36:34,1.0,None
Mobile_Money_Paga,0.023196980713067573,888.341315819306,0.9296083140521186,0.9201102103790348,2025-01-14 14:10:31,1.0,None
Bank_Transfer_Zenith,0.04826465377493302,1588.4871043003955,0.913102919748543,0.9346561020080757,2025-06-17 06:50:32,1.0,None
Mobile_Money_OPay,0.014070466467297638,1220.9535025109278,0.9194904855973837,0.9568961360280479,2025-04-25 23:51:38,1.0,None
Bank_Transfer_Zenith,0.0458438283705446,574.7391465420769,0.9769573596652094,0.9146609876283776,2025-02-09 16:52:21,1.0,None
Card_Mastercard,0.02414078380630397,210.87223371665135,0.9562042524550878,0.8702890183026738,2025-05-04 16:19:44,1.0,None
Card_Mastercard,0.028405084802012294,382.2056150607894,0.9228366965394675,0.8543143232322841,2025-01-06 21:21:12,1.0,None
Mobile_Money_OPay,0.02613225752961857,699.8268005713048,0.9819976634844816,0.9576493775419103,2025-01-20 17:08:55,1.0,None
USSD_Airtel,0.03023102518456699,584.42423959956,0.9238170553410245,0.9644250625563157,2025-04-13 02:36:55,1.0,None
Mobile_Money_Paga,0.04296105966436211,1747.4033997556908,0.9915150287677028,0.8945959806933089,2025-04-16 15:44:24,1.0,None
Bank_Transfer_GTBank,0.04769141765958339,1416.121196181075,0.9536089791809594,0.9243162896640903,2025-04-07 19:30:51,1.0,None
Card_Visa,0.029676026524042193,1498.3890529736202,0.9719723962889806,0.9326118147096111,2025-02-09 22:29:47,1.0,None
USSD_Airtel,0.021632237466125255,1921.026199702964,0.9804720437544818,0.9283824575148482,2025-05-12 23:50:30,1.0,None
Card_Verve,0.03477974210529409,1407.209224383867,0.9962926594540139,0.8521655162128878,2025-05-27 00:24:58,1.0,None
Bank_Transfer_Zenith,0.02562227186463076,1386.7285656024724,0.9677521055118512,0.8780621949993233,2025-07-06 22:57:47,1.0,None
Mobile_Money_Paga,0.0189218323482227,1340.6036632799091,0.9079890252283777,0.9965968808741255,2025-07-18 22:22:49,1.0,None
USSD_MTN,0.03365132464262446,391.89590452584434,0.9376383894266291,0.9376221875374356,2025-01-22 23:13:04,1.0,None
Card_Verve,0.024152279866210567,1084.2275597288537,0.9752276317020738,0.9002615943308546,2025-06-07 00:50:53,1.0,None
Card_Mastercard,0.017731625561981587,1212.3165077372926,0.9989448532712174,0.9491255239989906,2025-02-02 09:36:04,1.0,None
USSD_Airtel,0.019820791339083217,758.052734036229,0.9632636928272503,0.9321902635011596,2025-05-31 14:42:30,1.0,None
USSD_MTN,0.024330736822003655,1245.487610380743,0.9052568744471042,0.9326517546392732,2025-04-10 13:50:00,1.0,None
USSD_Airtel,0.02455791284575353,1454.854493792787,0.9202005833350797,0.9509288395757085,2025-03-06 08:19:18,1.0,None
Bank_Transfer_GTBank,0.04145948366481506,803.6392682281656,0.9054034743226894,0.9050404322311154,2025-01-31 14:46:55,1.0,None
Bank_Transfer_FirstBank,0.048639063657194344,1216.3122010428094,0.954833236716975,0.9117530206593585,2025-06-17 09:20:56,1.0,None
Bank_Transfer_Zenith,0.027018692554520142,1368.9653700088913,0.9297396445580317,0.9210227313041206,2025-07-20 20:44:18,1.0,None
Card_Verve,0.04403886837265807,328.526226422852,0.9813467232861425,0.9752164922058366,2025-07-01 19:03:43,1.0,None
Card_Verve,0.029678051397472587,176.9616574807907,0.9585487416629002,0.9850045591542066,2025-03-17 00:03:41,1.0,None
Bank_Transfer_Zenith,0.012117705971211238,1504.9645877179032,0.9993274196697725,0.9894941760549383,2025-07-08 15:45:42,1.0,None
Mobile_Money_OPay,0.028213095164970364,127.91169218531576,0.9448662018547895,0.9378579276726181,2025-04-26 11:34:08,1.0,None
Card_Visa,0.04053750980033955,774.7780439588355,0.9518905821327955,0.9802477565619189,2025-03-23 22:41:39,1.0,None
Card_Visa,0.01973764289709453,1224.272867803816,0.9131148493754021,0.96434299795868,2025-01-01 20:50:01,1.0,None
Mobile_Money_Paga,0.03106104407111767,921.623417871344,0.9725263092303807,0.9631433167216282,2025-02-26 14:11:36,1.0,None
Bank_Transfer_FirstBank,0.029238307927360666,501.41360905428917,0.9784838978774162,0.927384063376469,2025-03-31 10:57:17,1.0,None
Bank_Transfer_FirstBank,0.03719357278752053,332.56979344032914,0.9973589876080321,0.9141556307308012,2025-07-20 02:34:31,1.0,None
Bank_Transfer_GTBank,0.024563819976153395,939.7065584342419,0.9973393588921831,0.8528877112265789,2025-03-14 08:18:36,1.0,None
Card_Mastercard,0.01523710253375692,171.07080894149698,0.922270770259847,0.9722548538689147,2025-05-18 21:45:32,1.0,None
Mobile_Money_Paga,0.016579859494528355,965.2590024530464,0.989769043958655,0.9789070817511624,2025-01-01 06:11:47,1.0,None
Bank_Transfer_Zenith,0.02139814105546614,768.3354453511636,0.9377074691395417,0.9867002727507133,2025-01-27 08:24:57,1.0,None
Card_Mastercard,0.04525191679213046,1186.521468983437,0.963966475296842,0.8525424518177267,2025-02-04 12:39:47,1.0,None
Bank_Transfer_FirstBank,0.03766706959487871,1165.3336163180998,0.9514802301174486,0.9587001018059716,2025-02-13 10:59:10,1.0,None
Mobile_Money_OPay,0.035341898106149676,363.7131570375876,0.9453031406631854,0.8943248083235563,2025-01-01 03:25:24,1.0,None
Mobile_Money_Paga,0.022943622925275502,272.5411669478034,0.9337601415171054,0.9773634709416259,2025-03-06 10:51:13,1.0,None
Card_Verve,0.014375310607358749,676.8343382371035,0.958684757232778,0.9592385621868624,2025-07-07 05:23:16,1.0,None
USSD_MTN,0.010122923975117106,1575.9743293734502,0.9833027180080988,0.9906491181296286,2025-01-18 04:48:59,1.0,None
Bank_Transfer_Zenith,0.014522639793715188,705.4295232297989,0.9962021035136636,0.9498658277432316,2025-02-04 10:29:57,1.0,None
Card_Visa,0.03622593394974425,1008.9636198210022,0.9134534391528942,0.97735695306621,2025-04-20 12:29:03,1.0,None
Card_Mastercard,0.01361333214971432,1110.3603119731297,0.9878752218577695,0.8994489338400601,2025-06-09 06:37:27,1.0,None
Bank_Transfer_GTBank,0.045938020228391864,1973.8541405213132,0.9740040657103877,0.9647253544998937,2025-04-15 11:11:45,1.0,None
Card_Verve,0.02204876879662223,661.1509232813258,0.98360578722249,0.8882344494501644,2025-06-03 21:07:36,1.0,None
Card_Verve,0.0285216242171651,849.6176001706624,0.9532981499441828,0.9883753113235751,2025-01-20 21:32:13,1.0,None
Bank_Transfer_GTBank,0.029787792524167057,1010.8388200164237,0.9350108021941366,0.8878782359492725,2025-02-01 12:22:47,1.0,None
Mobile_Money_OPay,0.019487029873029645,1005.0957644304812,0.938788342654815,0.8554114494244518,2025-07-20 09:55:46,1.0,None
Mobile_Money_OPay,0.037949839875549174,1036.9014090751084,0.9617135185574459,0.9809933142789904,2025-06-06 23:21:39,1.0,None
USSD_MTN,0.024858645703141086,378.73332431335507,0.903286586592724,0.9560294120600887,2025-05-01 16:57:40,1.0,None
Card_Visa,0.018582748849598665,702.5843110656378,0.9883078257669005,0.8649585847118612,2025-05-15 02:49:37,1.0,None
USSD_Airtel,0.01528615000263828,1023.6445160682237,0.914974414605043,0.8568173236914054,2025-04-28 12:42:36,1.0,None
Card_Visa,0.016337326195580808,1964.742623123778,0.9495350746908509,0.9078737378530182,2025-02-10 15:18:13,1.0,None
Card_Verve,0.024118420072224627,627.2063574657165,0.9577148059175892,0.890668988683236,2025-01-01 01:59:12,1.0,None
Card_Visa,0.03424258633712175,1110.1085607993832,0.939447224732369,0.8644510940061197,2025-03-07 06:49:24,1.0,None
Card_Visa,0.024642820932082,1232.275701096568,0.9869747792886319,0.9617952169810104,2025-04-13 23:55:06,1.0,None
Bank_Transfer_Zenith,0.02980111970924778,802.4531195964436,0.9738152304008185,0.8520398155806285,2025-02-03 22:03:10,1.0,None
Bank_Transfer_GTBank,0.04173817061357486,1233.4860862591447,0.9039253612441484,0.9157801167200527,2025-05-18 10:11:04,1.0,None
USSD_MTN,0.040625503528856625,493.27944103123514,0.9646129309373386,0.919390379618399,2025-01-14 03:01:51,1.0,None
Card_Mastercard,0.04406127753223567,439.996141893891,0.9367763187227995,0.9884909524332268,2025-06-23 09:45:11,1.0,None
Bank_Transfer_Zenith,0.013044104787526333,1546.831309263671,0.9450281059895228,0.9906067550816435,2025-03-27 10:09:45,1.0,None
Bank_Transfer_Zenith,0.03253167746684817,1792.8573727136873,0.9787192129617794,0.9705894938638694,2025-04-05 17:09:51,1.0,None
Bank_Transfer_FirstBank,0.03688194895682465,372.0266902076534,0.9912469045148365,0.9862651474751275,2025-07-20 04:58:46,1.0,None
Mobile_Money_Paga,0.04373349265290687,1237.7022902494416,0.9699307167328244,0.9044534745622278,2025-02-21 08:32:13,1.0,None
Mobile_Money_OPay,0.04435970569174137,452.6886910027859,0.9050038711805761,0.9008378041568954,2025-04-25 14:17:41,1.0,None
USSD_Airtel,0.0197631369225527,797.7673775098973,0.9674112712013963,0.8600725655558497,2025-03-21 07:59:11,1.0,None
Bank_Transfer_Zenith,0.04390830372286701,1552.7782940473162,0.9577161912976123,0.8640663376325671,2025-02-11 23:04:23,1.0,None
Bank_Transfer_GTBank,0.026978175688340454,235.04493559226594,0.9491719378183477,0.9655193243071721,2025-05-11 06:28:02,1.0,None
Bank_Transfer_GTBank,0.03690694191655883,1737.665297820779,0.9895772826192221,0.882803256203103,2025-05-07 00:59:49,1.0,None
Card_Visa,0.014531363357221053,550.1084864096392,0.9365444810756058,0.8901816275583901,2025-04-18 14:22:00,1.0,None
Mobile_Money_Paga,0.020671141845870607,948.8171952614138,0.9988603174611462,0.9640478930949384,2025-03-27 03:26:51,1.0,None
Mobile_Money_Paga,0.04420188676471722,251.2559723363084,0.9661120731103747,0.9702137877797252,2025-04-27 16:39:17,1.0,None
USSD_MTN,0.019390354481171324,903.9208296802776,0.9010206977201959,0.8995454710112234,2025-06-23 16:09:45,1.0,None
Mobile_Money_OPay,0.03298757101327662,1945.3084437756534,0.9071649177889176,0.985190177451789,2025-04-06 11:54:48,1.0,None
Bank_Transfer_FirstBank,0.010620579114255353,586.558902338815,0.9553077191123127,0.9910776458714214,2025-03-17 20:37:11,1.0,None
Bank_Transfer_Zenith,0.013501884822593974,1713.9423504255883,0.9359213866498102,0.8999672248163423,2025-02-12 05:15:36,1.0,None
Bank_Transfer_GTBank,0.047834711912492986,1569.1333453729715,0.9056062557234964,0.9946558317590635,2025-05-11 12:01:07,1.0,None
Mobile_Money_OPay,0.03022545672181519,1178.667802149639,0.9679460644448135,0.8912819633149719,2025-06-26 02:21:33,1.0,None
USSD_MTN,0.014361300797503262,1447.3622310303474,0.9574367204353122,0.8978046172227714,2025-04-10 10:19:01,1.0,None
Bank_Transfer_FirstBank,0.020735939292286204,1504.9580069407898,0.9975067819404335,0.9112539753537539,2025-05-07 05:37:49,1.0,None
Mobile_Money_Paga,0.019558089412374052,1484.115498244122,0.981387760723581,0.9313909270802136,2025-01-29 02:36:19,1.0,None
USSD_MTN,0.024052379689076298,1592.5136525746527,0.9892061752918879,0.9055851101587651,2025-05-31 10:21:41,1.0,None
Bank_Transfer_FirstBank,0.03575093078783274,1786.4180357122546,0.9320118087378501,0.9738708009240282,2025-03-08 06:25:01,1.0,None
Mobile_Money_OPay,0.04755947792311785,1451.4814508606125,0.9254218396979326,0.9581754050230344,2025-03-26 19:17:48,1.0,None
Card_Visa,0.017154660795789076,1218.8569382584712,0.9904142028331091,0.9639508478032102,2025-03-23 00:58:15,1.0,None
USSD_MTN,0.017519829346580487,258.99840088399685,0.9208271407792188,0.8825937448509334,2025-05-11 05:14:24,1.0,None
Bank_Transfer_GTBank,0.029224658669540403,938.3276312673056,0.93035742368191,0.9327843784757989,2025-07-16 10:43:58,1.0,None
USSD_MTN,0.010647280522802106,1112.5336429280148,0.9974177696609724,0.8995450016898174,2025-05-05 05:34:59,1.0,None
Card_Visa,0.03474533085928408,792.615166347511,0.9461570972359514,0.8803166737180924,2025-01-30 20:26:30,1.0,None
Card_Verve,0.040191977800218465,254.15030933110117,0.9857777489055627,0.9861247608670196,2025-05-07 22:24:33,1.0,None
Mobile_Money_Paga,0.023684469067041393,1064.5667522452425,0.9544237789615373,0.9584440982870365,2025-07-12 20:38:02,1.0,None
Bank_Transfer_GTBank,0.04348016012589985,774.479593517476,0.930489873826744,0.9116114569226035,2025-07-06 21:07:57,1.0,None
USSD_Airtel,0.02254392556899079,978.933890027779,0.9928423095743774,0.9233632647260439,2025-06-02 04:57:29,1.0,None
USSD_Airtel,0.022660395843538093,561.1805684377086,0.9509031292841146,0.9964390949589533,2025-06-08 21:55:05,1.0,None
USSD_MTN,0.04561670738396367,1678.245637307838,0.9379441743390132,0.9343282083006579,2025-05-05 16:43:26,1.0,None
USSD_Airtel,0.04403642313864996,1491.1411957916173,0.9243419686993103,0.9067430304172094,2025-02-01 11:06:42,1.0,None
Bank_Transfer_Zenith,0.024462613528826328,1145.7755375725242,0.9554339948075575,0.8732145362498831,2025-07-12 19:40:42,1.0,None
Mobile_Money_OPay,0.017252770724256468,625.3751949237919,0.9409160311941724,0.8901341595971204,2025-04-05 00:22:39,1.0,None
Bank_Transfer_GTBank,0.043030106710390904,311.12171373989486,0.9482423043746537,0.9043796181773622,2025-03-30 07:39:23,1.0,None
Card_Verve,0.04722079210485765,649.7013942645203,0.9236154880024761,0.9480782531174596,2025-03-04 01:50:20,1.0,None
Mobile_Money_Paga,0.01617171019843615,1811.2977125711848,0.9870259544365448,0.9909725957139671,2025-02-19 09:42:08,1.0,None
Mobile_Money_OPay,0.04090962159992498,1124.0789626593712,0.9112436067422557,0.8501518101174828,2025-07-01 23:00:37,1.0,None
Card_Visa,0.013393007158356243,1188.3609870183411,0.9195110161978404,0.9369275976037319,2025-04-22 08:10:05,1.0,None
Mobile_Money_OPay,0.04427620382946773,934.0895246243068,0.9414435490239923,0.9509273145721472,2025-02-01 05:46:19,1.0,None
Card_Verve,0.023987535015699644,1629.632705312506,0.9380273249215119,0.9402708293335137,2025-04-16 18:08:49,1.0,None
Bank_Transfer_FirstBank,0.028776049856576662,379.86827876532834,0.9584627059815208,0.9542520963207366,2025-04-20 05:33:04,1.0,None
Bank_Transfer_FirstBank,0.03958447195401511,1263.9237409685204,0.9428003330933691,0.8856493942069763,2025-03-25 07:05:39,1.0,None
Mobile_Money_Paga,0.0352147064739074,1060.4614571421544,0.9030707175729077,0.9957171885480534,2025-07-18 10:57:00,1.0,None
Mobile_Money_OPay,0.01728874105568207,1693.1659457972985,0.9633949586947557,0.8749350861406969,2025-02-19 14:27:28,1.0,None
Bank_Transfer_Zenith,0.021462116465516403,1850.1926664720604,0.981801461869152,0.9104083583691781,2025-04-28 17:22:25,1.0,None
Card_Verve,0.01421216719092548,1112.767618849416,0.9771215253928032,0.9744814521027632,2025-03-13 01:23:29,1.0,None
Card_Mastercard,0.022100393507287965,1900.4951661968769,0.9894086808656155,0.985482064187726,2025-07-16 23:51:03,1.0,None
Card_Mastercard,0.032795196091509354,629.7654753700006,0.9418062509161105,0.8867854613549867,2025-05-07 02:29:53,1.0,None
USSD_Airtel,0.02150805156942481,1804.7610823906598,0.9924707741852066,0.8748174800923878,2025-02-17 02:47:15,1.0,None
Bank_Transfer_GTBank,0.01514651249890656,1880.6548901974106,0.9261621378981455,0.8958652072577313,2025-05-12 13:23:59,1.0,None
Bank_Transfer_FirstBank,0.02720537184125163,1092.4264075541307,0.9634133736859183,0.9089536709043322,2025-05-15 09:22:49,1.0,None
Bank_Transfer_Zenith,0.03707395106247342,1135.1002903548704,0.9342795633907246,0.9360938992566794,2025-05-15 05:41:08,1.0,None
Mobile_Money_Paga,0.04093997609655186,493.2779180713661,0.9206324806193773,0.9203082124333203,2025-04-18 10:49:08,1.0,None
Bank_Transfer_GTBank,0.010445204006636778,840.2901854041315,0.9292110283080768,0.9288700903294436,2025-01-09 09:27:08,1.0,None
USSD_Airtel,0.028666587839261556,1582.814302413489,0.9428612293364715,0.988467318751369,2025-04-04 06:23:05,1.0,None
Mobile_Money_OPay,0.010320099858617194,410.9357426752015,0.9369403542660099,0.9220977711009579,2025-04-23 20:04:11,1.0,None
Bank_Transfer_Zenith,0.02592583246568457,454.65023106194093,0.9994084835481053,0.9295117679017665,2025-04-10 23:32:45,1.0,None
Card_Mastercard,0.03715989894663335,604.4374434751794,0.9541371810111589,0.9605879829793863,2025-04-17 06:29:50,1.0,None
Card_Mastercard,0.011520880305096872,1098.4675823616117,0.934451775834517,0.9405845698253068,2025-05-24 19:28:38,1.0,None
USSD_Airtel,0.03498142723839117,1832.020730019228,0.9323133619193807,0.96757464750014,2025-07-09 15:31:12,1.0,None
Bank_Transfer_GTBank,0.015801055282096854,774.8106182481681,0.9982208042105933,0.9026154435491444,2025-01-23 21:03:53,1.0,None
Card_Visa,0.03923063644416428,283.4990252959801,0.9716306454897652,0.963180487631015,2025-02-19 01:52:11,1.0,None
Mobile_Money_Paga,0.0457037363264725,1508.5709421531099,0.9511791356286233,0.925194748966605,2025-07-06 07:19:09,1.0,None
Mobile_Money_OPay,0.024002281120302088,1600.6112216168826,0.9452821812224417,0.904397540919423,2025-02-16 10:24:50,1.0,None
Mobile_Money_Paga,0.04460164643322974,267.05755815047183,0.9639900577497493,0.9903897151482765,2025-01-07 00:15:10,1.0,None
USSD_Airtel,0.010024799285365886,403.97490289623954,0.9497015655458672,0.9875726364624247,2025-02-05 04:55:11,1.0,None
USSD_MTN,0.04236478677532521,403.33618610430347,0.9535777961915541,0.9167435822695036,2025-04-17 08:55:31,1.0,None
Bank_Transfer_Zenith,0.04576300379595531,1957.0179709539882,0.9508205151133275,0.8897175319463179,2025-03-18 01:08:43,1.0,None
Bank_Transfer_GTBank,0.03729545664620268,1210.6241930989986,0.9914657572820078,0.8832994243229265,2025-07-19 12:05:37,1.0,None
Mobile_Money_OPay,0.03764526385330629,1056.5307423635054,0.9131214746438409,0.9906900105566526,2025-02-12 08:17:15,1.0,None
Card_Visa,0.028994572711468457,1361.776394274537,0.904834452922891,0.9890771354719268,2025-04-17 05:56:56,1.0,None
Card_Visa,0.012440994720407036,1240.736380221793,0.972343862138557,0.899373425189888,2025-04-15 21:21:49,1.0,None
Card_Verve,0.033619975577266946,1147.5586647886369,0.9273141819634831,0.866000016669964,2025-03-02 12:48:36,1.0,None
Mobile_Money_OPay,0.04660223504821687,385.65170433245896,0.9635203764086062,0.8887352478482381,2025-05-31 06:39:09,1.0,None
USSD_MTN,0.029301694473746885,999.4830974387376,0.9836782727342634,0.8514530587215595,2025-02-03 12:02:26,1.0,None
Mobile_Money_OPay,0.03953389134301667,788.3264402073632,0.9383975259118085,0.9587779350866987,2025-04-29 03:28:44,1.0,None
USSD_MTN,0.027164757990524195,1815.596398035577,0.9251864676101518,0.9347796880332941,2025-03-18 10:25:09,1.0,None
USSD_MTN,0.04186565869710587,892.2926190826157,0.9269081135682942,0.9898939714129481,2025-02-07 04:24:23,1.0,None
Bank_Transfer_Zenith,0.03171587019695488,479.79998681727943,0.9743589706462858,0.9879668555174311,2025-04-24 05:51:02,1.0,None
Mobile_Money_OPay,0.03509971054172739,1249.5351410818914,0.9523788287484973,0.9682584168919584,2025-06-24 03:36:21,1.0,None
USSD_MTN,0.02683668195139681,746.8366374455937,0.9513209742146421,0.8938014877159877,2025-02-15 16:25:51,1.0,None
Card_Mastercard,0.04278731798364429,243.42377287930148,0.9953426959356871,0.9484595827837816,2025-04-19 13:26:25,1.0,None
Mobile_Money_Paga,0.027696553219797464,1877.0010235358045,0.9605822558961132,0.8856054371423594,2025-05-04 13:54:10,1.0,None
Bank_Transfer_GTBank,0.047256446256124,742.5978098173723,0.9644691643847563,0.9302888168564115,2025-07-17 12:44:42,1.0,None
Card_Visa,0.015366685723464531,761.6567061407577,0.9792211944589991,0.9568156638479317,2025-06-15 14:56:12,1.0,None
USSD_Airtel,0.04549406418358966,995.3438208668985,0.9844658273753384,0.9654156042815383,2025-05-16 00:45:19,1.0,None
Mobile_Money_OPay,0.023393066001542513,522.146704294747,0.9799246654353312,0.8718935336413675,2025-02-22 21:03:04,1.0,None
Bank_Transfer_GTBank,0.0397909014096892,635.8451639816227,0.9508541931848236,0.9709698514028714,2025-06-17 20:37:08,1.0,None
Bank_Transfer_Zenith,0.023230651732499143,861.756789569859,0.9632428080643541,0.871460855840878,2025-06-30 03:31:36,1.0,None
Mobile_Money_Paga,0.02656848378735624,364.4153462135735,0.9230577801951276,0.9410928440639721,2025-05-13 04:35:49,1.0,None
Bank_Transfer_GTBank,0.027479266288118503,266.8738912935738,0.9223330809626006,0.9555298462010023,2025-03-16 23:24:18,1.0,None
Card_Mastercard,0.02321963769712658,967.0480941178685,0.9940935471939099,0.9859585594990862,2025-06-14 23:49:52,1.0,None
Card_Verve,0.01811240796491364,1385.3718664012486,0.9938565210028164,0.8813287995379319,2025-07-14 20:22:57,1.0,None
Bank_Transfer_GTBank,0.018485725373679113,1192.678702763822,0.9874482124882362,0.9270249049685302,2025-02-24 18:01:23,1.0,None
Mobile_Money_OPay,0.01964936145012281,1737.1771332677438,0.9700023519196914,0.9514585793962869,2025-05-05 10:09:15,1.0,None
Bank_Transfer_GTBank,0.018892548600312545,1615.3442538451493,0.9421206617733193,0.9447515915398135,2025-04-29 02:31:43,1.0,None
Bank_Transfer_Zenith,0.04389311762902523,1322.3558395919852,0.9975310195643668,0.9971400388283642,2025-04-02 03:16:12,1.0,None
USSD_Airtel,0.018411859770224262,970.379014079085,0.9294686005251308,0.9880395795496559,2025-04-20 10:47:47,1.0,None
Bank_Transfer_Zenith,0.04800627405279819,700.0577540581169,0.9487678186716312,0.9423042147027497,2025-06-14 08:36:32,1.0,None
Card_Visa,0.015616762851238569,1939.7399295856537,0.9581054264668856,0.9974172809751384,2025-04-23 19:55:03,1.0,None
Bank_Transfer_Zenith,0.047155853170476644,605.922290956675,0.9578622428382464,0.9223796216711068,2025-02-12 01:20:04,1.0,None
Bank_Transfer_Zenith,0.01681028793415643,1090.8141757874032,0.9617046446258121,0.9474510614052709,2025-01-18 22:00:36,1.0,None
Bank_Transfer_Zenith,0.020411654301438313,117.40554798249379,0.9406062308284293,0.8685607151923409,2025-01-03 03:58:15,1.0,None
USSD_Airtel,0.03864810375895851,520.1370008329361,0.9261363874693929,0.888926800464101,2025-05-15 03:39:39,1.0,None
Bank_Transfer_Zenith,0.04383205612280848,1491.3732252371522,0.9378305005424078,0.8573735180634139,2025-05-11 08:01:50,1.0,None
Card_Visa,0.02304902723975135,1787.1399504908327,0.9793820311818379,0.9481904499012995,2025-04-22 04:42:35,1.0,None
Mobile_Money_Paga,0.03341669571958272,384.1023928631306,0.9446545098000151,0.8667674010563556,2025-05-12 05:11:12,1.0,None
Mobile_Money_OPay,0.04392422120399074,392.9078637921208,0.998612299888613,0.8836321199072495,2025-04-29 17:40:22,1.0,None
Card_Mastercard,0.030797763126095674,755.837294876629,0.9426277230108108,0.9423764874424642,2025-05-14 04:57:58,1.0,None
USSD_Airtel,0.024736027936690306,400.69878556299363,0.9068759039079837,0.8680602040922923,2025-01-19 06:34:17,1.0,None
USSD_MTN,0.02847475095053567,222.04665389902203,0.9745656023911131,0.9589623488344152,2025-05-28 06:02:47,1.0,None
Card_Verve,0.014508855350977581,793.2377315985808,0.9847852103689013,0.8682011264296365,2025-01-26 05:59:36,1.0,None
Bank_Transfer_GTBank,0.022110228018032543,1052.6195559735484,0.9645083160823775,0.9846146069364822,2025-02-22 04:18:09,1.0,None
Bank_Transfer_FirstBank,0.016679149176492953,448.77692783694886,0.9142923791821532,0.859747340775854,2025-01-01 22:12:48,1.0,None
Bank_Transfer_Zenith,0.028033344488476317,671.5839239964662,0.9323645724330633,0.8804546466662836,2025-01-25 02:01:14,1.0,None
Mobile_Money_Paga,0.04625768308058288,312.2832176771008,0.9478422217458293,0.9401748505331748,2025-02-09 00:15:55,1.0,None
Bank_Transfer_FirstBank,0.0376564671591777,311.1031910318105,0.9132025266929792,0.9408530771555149,2025-01-21 07:51:05,1.0,None
Bank_Transfer_GTBank,0.02088318741501482,326.23463571148136,0.9660222136076666,0.9062611057298828,2025-03-18 06:02:58,1.0,None
Mobile_Money_OPay,0.04665838932471738,1497.3249741912034,0.916380593202023,0.8569657017459245,2025-03-01 23:23:15,1.0,None
Card_Visa,0.0253820993843002,206.87733487329518,0.90884801425354,0.9373999709752645,2025-04-04 12:36:37,1.0,None
